"busID","busLicense","busType","busSID"
"B001","LQ-3760","coach","1"
"B002","MK-1188","mini","2"
"B003","RT-2255","coach","3"
"B004","XZ-9911","double-decker","4"
"B005","AA-5555","coach","5"
"B006","BB-6666","mini","6"
"B007","CC-7777","coach","7"
"B008","DD-8888","shuttle","8"
"B009","EE-9999","coach","9"
"B010","FF-0001","mini","10"
"B001","LQ-3760","coach","11"
"B002","MK-1188","mini","12"
"B003","RT-2255","coach","13"
"B004","XZ-9911","double-decker","14"
"B005","AA-5555","coach","15"
"B006","BB-6666","mini","16"
"B007","CC-7777","coach","17"
"B008","DD-8888","shuttle","18"
"B009","EE-9999","coach","19"
"B010","FF-0001","mini","20"
"custSID","custID","custType"
"1","C0001","regular"
"2","C0002","senior"
"3","C0003","pwd"
"4","C0004","pregnant"
"5","C0005","student"
"dateSID","dateID","year","month","day"
"3836","2024-07-01","2024","July","1"
"3837","2024-07-02","2024","July","2"
"3838","2024-07-03","2024","July","3"
"3839","2024-07-04","2024","July","4"
"3840","2024-07-05","2024","July","5"
"3841","2024-07-06","2024","July","6"
"3842","2024-07-07","2024","July","7"
"3843","2024-07-08","2024","July","8"
"3844","2024-07-09","2024","July","9"
"3845","2024-07-10","2024","July","10"
"3846","2024-07-11","2024","July","11"
"3847","2024-07-12","2024","July","12"
"3848","2024-07-13","2024","July","13"
"3849","2024-07-14","2024","July","14"
"3850","2024-07-15","2024","July","15"
"3851","2024-07-16","2024","July","16"
"3852","2024-07-17","2024","July","17"
"3853","2024-07-18","2024","July","18"
"3854","2024-07-19","2024","July","19"
"3855","2024-07-20","2024","July","20"
"3856","2024-07-21","2024","July","21"
"3857","2024-07-22","2024","July","22"
"3858","2024-07-23","2024","July","23"
"3859","2024-07-24","2024","July","24"
"3860","2024-07-25","2024","July","25"
"3861","2024-07-26","2024","July","26"
"3862","2024-07-27","2024","July","27"
"3863","2024-07-28","2024","July","28"
"3864","2024-07-29","2024","July","29"
"3865","2024-07-30","2024","July","30"
"3866","2024-07-31","2024","July","31"
"3867","2024-08-01","2024","August","1"
"3868","2024-08-02","2024","August","2"
"3869","2024-08-03","2024","August","3"
"3870","2024-08-04","2024","August","4"
"3871","2024-08-05","2024","August","5"
"3872","2024-08-06","2024","August","6"
"3873","2024-08-07","2024","August","7"
"3874","2024-08-08","2024","August","8"
"3875","2024-08-09","2024","August","9"
"3876","2024-08-10","2024","August","10"
"3877","2024-08-11","2024","August","11"
"3878","2024-08-12","2024","August","12"
"3879","2024-08-13","2024","August","13"
"3880","2024-08-14","2024","August","14"
"3881","2024-08-15","2024","August","15"
"3882","2024-08-16","2024","August","16"
"3883","2024-08-17","2024","August","17"
"3884","2024-08-18","2024","August","18"
"3885","2024-08-19","2024","August","19"
"3886","2024-08-20","2024","August","20"
"3887","2024-08-21","2024","August","21"
"3888","2024-08-22","2024","August","22"
"3889","2024-08-23","2024","August","23"
"3890","2024-08-24","2024","August","24"
"3891","2024-08-25","2024","August","25"
"3892","2024-08-26","2024","August","26"
"3893","2024-08-27","2024","August","27"
"3894","2024-08-28","2024","August","28"
"3895","2024-08-29","2024","August","29"
"3896","2024-08-30","2024","August","30"
"3897","2024-08-31","2024","August","31"
"3898","2024-09-01","2024","September","1"
"3899","2024-09-02","2024","September","2"
"3900","2024-09-03","2024","September","3"
"3901","2024-09-04","2024","September","4"
"3902","2024-09-05","2024","September","5"
"3903","2024-09-06","2024","September","6"
"3904","2024-09-07","2024","September","7"
"3905","2024-09-08","2024","September","8"
"3906","2024-09-09","2024","September","9"
"3907","2024-09-10","2024","September","10"
"3908","2024-09-11","2024","September","11"
"3909","2024-09-12","2024","September","12"
"3910","2024-09-13","2024","September","13"
"3911","2024-09-14","2024","September","14"
"3912","2024-09-15","2024","September","15"
"3913","2024-09-16","2024","September","16"
"3914","2024-09-17","2024","September","17"
"3915","2024-09-18","2024","September","18"
"3916","2024-09-19","2024","September","19"
"3917","2024-09-20","2024","September","20"
"3918","2024-09-21","2024","September","21"
"3919","2024-09-22","2024","September","22"
"3920","2024-09-23","2024","September","23"
"3921","2024-09-24","2024","September","24"
"3922","2024-09-25","2024","September","25"
"3923","2024-09-26","2024","September","26"
"3924","2024-09-27","2024","September","27"
"3925","2024-09-28","2024","September","28"
"3926","2024-09-29","2024","September","29"
"3927","2024-09-30","2024","September","30"
"3928","2024-10-01","2024","October","1"
"3929","2024-10-02","2024","October","2"
"3930","2024-10-03","2024","October","3"
"3931","2024-10-04","2024","October","4"
"3932","2024-10-05","2024","October","5"
"3933","2024-10-06","2024","October","6"
"3934","2024-10-07","2024","October","7"
"3935","2024-10-08","2024","October","8"
"3936","2024-10-09","2024","October","9"
"3937","2024-10-10","2024","October","10"
"3938","2024-10-11","2024","October","11"
"3939","2024-10-12","2024","October","12"
"3940","2024-10-13","2024","October","13"
"3941","2024-10-14","2024","October","14"
"3942","2024-10-15","2024","October","15"
"3943","2024-10-16","2024","October","16"
"3944","2024-10-17","2024","October","17"
"3945","2024-10-18","2024","October","18"
"3946","2024-10-19","2024","October","19"
"3947","2024-10-20","2024","October","20"
"3948","2024-10-21","2024","October","21"
"3949","2024-10-22","2024","October","22"
"3950","2024-10-23","2024","October","23"
"3951","2024-10-24","2024","October","24"
"3952","2024-10-25","2024","October","25"
"3953","2024-10-26","2024","October","26"
"3954","2024-10-27","2024","October","27"
"3955","2024-10-28","2024","October","28"
"3956","2024-10-29","2024","October","29"
"3957","2024-10-30","2024","October","30"
"3958","2024-10-31","2024","October","31"
"3959","2024-11-01","2024","November","1"
"3960","2024-11-02","2024","November","2"
"3961","2024-11-03","2024","November","3"
"3962","2024-11-04","2024","November","4"
"3963","2024-11-05","2024","November","5"
"3964","2024-11-06","2024","November","6"
"3965","2024-11-07","2024","November","7"
"3966","2024-11-08","2024","November","8"
"3967","2024-11-09","2024","November","9"
"3968","2024-11-10","2024","November","10"
"3969","2024-11-11","2024","November","11"
"3970","2024-11-12","2024","November","12"
"3971","2024-11-13","2024","November","13"
"3972","2024-11-14","2024","November","14"
"3973","2024-11-15","2024","November","15"
"3974","2024-11-16","2024","November","16"
"3975","2024-11-17","2024","November","17"
"3976","2024-11-18","2024","November","18"
"3977","2024-11-19","2024","November","19"
"3978","2024-11-20","2024","November","20"
"3979","2024-11-21","2024","November","21"
"3980","2024-11-22","2024","November","22"
"3981","2024-11-23","2024","November","23"
"3982","2024-11-24","2024","November","24"
"3983","2024-11-25","2024","November","25"
"3984","2024-11-26","2024","November","26"
"3985","2024-11-27","2024","November","27"
"3986","2024-11-28","2024","November","28"
"3987","2024-11-29","2024","November","29"
"3988","2024-11-30","2024","November","30"
"3989","2024-12-01","2024","December","1"
"3990","2024-12-02","2024","December","2"
"3991","2024-12-03","2024","December","3"
"3992","2024-12-04","2024","December","4"
"3993","2024-12-05","2024","December","5"
"3994","2024-12-06","2024","December","6"
"3995","2024-12-07","2024","December","7"
"3996","2024-12-08","2024","December","8"
"3997","2024-12-09","2024","December","9"
"3998","2024-12-10","2024","December","10"
"3999","2024-12-11","2024","December","11"
"4000","2024-12-12","2024","December","12"
"4001","2024-12-13","2024","December","13"
"4002","2024-12-14","2024","December","14"
"4003","2024-12-15","2024","December","15"
"4004","2024-12-16","2024","December","16"
"4005","2024-12-17","2024","December","17"
"4006","2024-12-18","2024","December","18"
"4007","2024-12-19","2024","December","19"
"4008","2024-12-20","2024","December","20"
"4009","2024-12-21","2024","December","21"
"4010","2024-12-22","2024","December","22"
"4011","2024-12-23","2024","December","23"
"4012","2024-12-24","2024","December","24"
"4013","2024-12-25","2024","December","25"
"4014","2024-12-26","2024","December","26"
"4015","2024-12-27","2024","December","27"
"4016","2024-12-28","2024","December","28"
"4017","2024-12-29","2024","December","29"
"4018","2024-12-30","2024","December","30"
"4019","2024-12-31","2024","December","31"
"4020","2025-01-01","2025","January","1"
"4021","2025-01-02","2025","January","2"
"4022","2025-01-03","2025","January","3"
"4023","2025-01-04","2025","January","4"
"4024","2025-01-05","2025","January","5"
"4025","2025-01-06","2025","January","6"
"4026","2025-01-07","2025","January","7"
"4027","2025-01-08","2025","January","8"
"4028","2025-01-09","2025","January","9"
"4029","2025-01-10","2025","January","10"
"4030","2025-01-11","2025","January","11"
"4031","2025-01-12","2025","January","12"
"4032","2025-01-13","2025","January","13"
"4033","2025-01-14","2025","January","14"
"4034","2025-01-15","2025","January","15"
"4035","2025-01-16","2025","January","16"
"4036","2025-01-17","2025","January","17"
"4037","2025-01-18","2025","January","18"
"4038","2025-01-19","2025","January","19"
"4039","2025-01-20","2025","January","20"
"4040","2025-01-21","2025","January","21"
"4041","2025-01-22","2025","January","22"
"4042","2025-01-23","2025","January","23"
"4043","2025-01-24","2025","January","24"
"4044","2025-01-25","2025","January","25"
"4045","2025-01-26","2025","January","26"
"4046","2025-01-27","2025","January","27"
"4047","2025-01-28","2025","January","28"
"4048","2025-01-29","2025","January","29"
"4049","2025-01-30","2025","January","30"
"4050","2025-01-31","2025","January","31"
"4051","2025-02-01","2025","February","1"
"4052","2025-02-02","2025","February","2"
"4053","2025-02-03","2025","February","3"
"4054","2025-02-04","2025","February","4"
"4055","2025-02-05","2025","February","5"
"4056","2025-02-06","2025","February","6"
"4057","2025-02-07","2025","February","7"
"4058","2025-02-08","2025","February","8"
"4059","2025-02-09","2025","February","9"
"4060","2025-02-10","2025","February","10"
"4061","2025-02-11","2025","February","11"
"4062","2025-02-12","2025","February","12"
"4063","2025-02-13","2025","February","13"
"4064","2025-02-14","2025","February","14"
"4065","2025-02-15","2025","February","15"
"4066","2025-02-16","2025","February","16"
"4067","2025-02-17","2025","February","17"
"4068","2025-02-18","2025","February","18"
"4069","2025-02-19","2025","February","19"
"4070","2025-02-20","2025","February","20"
"4071","2025-02-21","2025","February","21"
"4072","2025-02-22","2025","February","22"
"4073","2025-02-23","2025","February","23"
"4074","2025-02-24","2025","February","24"
"4075","2025-02-25","2025","February","25"
"4076","2025-02-26","2025","February","26"
"4077","2025-02-27","2025","February","27"
"4078","2025-02-28","2025","February","28"
"4079","2025-03-01","2025","March","1"
"4080","2025-03-02","2025","March","2"
"4081","2025-03-03","2025","March","3"
"4082","2025-03-04","2025","March","4"
"4083","2025-03-05","2025","March","5"
"4084","2025-03-06","2025","March","6"
"4085","2025-03-07","2025","March","7"
"4086","2025-03-08","2025","March","8"
"4087","2025-03-09","2025","March","9"
"4088","2025-03-10","2025","March","10"
"4089","2025-03-11","2025","March","11"
"4090","2025-03-12","2025","March","12"
"4091","2025-03-13","2025","March","13"
"4092","2025-03-14","2025","March","14"
"4093","2025-03-15","2025","March","15"
"4094","2025-03-16","2025","March","16"
"4095","2025-03-17","2025","March","17"
"4096","2025-03-18","2025","March","18"
"4097","2025-03-19","2025","March","19"
"4098","2025-03-20","2025","March","20"
"4099","2025-03-21","2025","March","21"
"4100","2025-03-22","2025","March","22"
"4101","2025-03-23","2025","March","23"
"4102","2025-03-24","2025","March","24"
"4103","2025-03-25","2025","March","25"
"4104","2025-03-26","2025","March","26"
"4105","2025-03-27","2025","March","27"
"4106","2025-03-28","2025","March","28"
"4107","2025-03-29","2025","March","29"
"4108","2025-03-30","2025","March","30"
"4109","2025-03-31","2025","March","31"
"4110","2025-04-01","2025","April","1"
"4111","2025-04-02","2025","April","2"
"4112","2025-04-03","2025","April","3"
"4113","2025-04-04","2025","April","4"
"4114","2025-04-05","2025","April","5"
"4115","2025-04-06","2025","April","6"
"4116","2025-04-07","2025","April","7"
"4117","2025-04-08","2025","April","8"
"4118","2025-04-09","2025","April","9"
"4119","2025-04-10","2025","April","10"
"4120","2025-04-11","2025","April","11"
"4121","2025-04-12","2025","April","12"
"4122","2025-04-13","2025","April","13"
"4123","2025-04-14","2025","April","14"
"4124","2025-04-15","2025","April","15"
"4125","2025-04-16","2025","April","16"
"4126","2025-04-17","2025","April","17"
"4127","2025-04-18","2025","April","18"
"4128","2025-04-19","2025","April","19"
"4129","2025-04-20","2025","April","20"
"4130","2025-04-21","2025","April","21"
"4131","2025-04-22","2025","April","22"
"4132","2025-04-23","2025","April","23"
"4133","2025-04-24","2025","April","24"
"4134","2025-04-25","2025","April","25"
"4135","2025-04-26","2025","April","26"
"4136","2025-04-27","2025","April","27"
"4137","2025-04-28","2025","April","28"
"4138","2025-04-29","2025","April","29"
"4139","2025-04-30","2025","April","30"
"4140","2025-05-01","2025","May","1"
"4141","2025-05-02","2025","May","2"
"4142","2025-05-03","2025","May","3"
"4143","2025-05-04","2025","May","4"
"4144","2025-05-05","2025","May","5"
"4145","2025-05-06","2025","May","6"
"4146","2025-05-07","2025","May","7"
"4147","2025-05-08","2025","May","8"
"4148","2025-05-09","2025","May","9"
"4149","2025-05-10","2025","May","10"
"4150","2025-05-11","2025","May","11"
"4151","2025-05-12","2025","May","12"
"4152","2025-05-13","2025","May","13"
"4153","2025-05-14","2025","May","14"
"4154","2025-05-15","2025","May","15"
"4155","2025-05-16","2025","May","16"
"4156","2025-05-17","2025","May","17"
"4157","2025-05-18","2025","May","18"
"4158","2025-05-19","2025","May","19"
"4159","2025-05-20","2025","May","20"
"4160","2025-05-21","2025","May","21"
"4161","2025-05-22","2025","May","22"
"4162","2025-05-23","2025","May","23"
"4163","2025-05-24","2025","May","24"
"4164","2025-05-25","2025","May","25"
"4165","2025-05-26","2025","May","26"
"4166","2025-05-27","2025","May","27"
"4167","2025-05-28","2025","May","28"
"4168","2025-05-29","2025","May","29"
"4169","2025-05-30","2025","May","30"
"4170","2025-05-31","2025","May","31"
"4171","2025-06-01","2025","June","1"
"4172","2025-06-02","2025","June","2"
"4173","2025-06-03","2025","June","3"
"4174","2025-06-04","2025","June","4"
"4175","2025-06-05","2025","June","5"
"4176","2025-06-06","2025","June","6"
"4177","2025-06-07","2025","June","7"
"4178","2025-06-08","2025","June","8"
"4179","2025-06-09","2025","June","9"
"4180","2025-06-10","2025","June","10"
"4181","2025-06-11","2025","June","11"
"4182","2025-06-12","2025","June","12"
"4183","2025-06-13","2025","June","13"
"4184","2025-06-14","2025","June","14"
"4185","2025-06-15","2025","June","15"
"4186","2025-06-16","2025","June","16"
"4187","2025-06-17","2025","June","17"
"4188","2025-06-18","2025","June","18"
"4189","2025-06-19","2025","June","19"
"4190","2025-06-20","2025","June","20"
"4191","2025-06-21","2025","June","21"
"4192","2025-06-22","2025","June","22"
"4193","2025-06-23","2025","June","23"
"4194","2025-06-24","2025","June","24"
"4195","2025-06-25","2025","June","25"
"4196","2025-06-26","2025","June","26"
